type,drugbank_id,groups,name,SMILES
biotech,DB06360,['investigational'],Lucatumumab,
biotech,DB06361,"['approved', 'investigational']",rsPSMA Vaccine,
small molecule,DB06362,['investigational'],Becatecarin,CCN(CC)CCN1C(=O)C2=C(C1=O)C1=C(N([C@@H]3O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]3O)C3=C(Cl)C=CC=C13)C1=C2C2=C(N1)C(Cl)=CC=C2
biotech,DB06363,['investigational'],TGAAC09,
small molecule,DB06364,['investigational'],XR5944,[H]N(CCN([H])CCN([H])C(=O)C1=CC=CC2=NC3=CC=CC(C)=C3N=C12)CCN([H])C(=O)C1=CC=CC2=NC3=CC=CC(C)=C3N=C12
small molecule,DB06365,['investigational'],Sapacitabine,CCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1C#N
biotech,DB06366,['approved'],Pertuzumab,
small molecule,DB06367,['investigational'],Relacatib,CC(C)C[C@H](NC(=O)C1=CC2=CC=CC=C2O1)C(=O)N[C@H]1CC[C@@H](C)N(CC1=O)S(=O)(=O)C1=CC=CC=N1
small molecule,DB06368,['investigational'],Alamifovir,COC1=CC=C(SC2=C3N=CN(CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)C3=NC(N)=N2)C=C1
small molecule,DB06370,['investigational'],Indisulam,NS(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC2=C1NC=C2Cl
biotech,DB06371,['investigational'],Siplizumab,
biotech,DB06372,"['approved', 'investigational']",Rilonacept,
biotech,DB06373,['investigational'],ASI402,
small molecule,DB06374,"['approved', 'investigational']",Elacestrant,CCNCCC1=CC=C(CN(CC)C2=C(C=CC(OC)=C2)[C@@H]2CCC3=CC(O)=CC=C3C2)C=C1
small molecule,DB06375,['investigational'],MD05,
small molecule,DB06376,['investigational'],CHGN111,
biotech,DB06379,['investigational'],Calcitonin gene-related peptide,
biotech,DB06382,['investigational'],CY301,
small molecule,DB06383,['investigational'],NRP290,
small molecule,DB06384,['investigational'],NRP369,
small molecule,DB06388,['investigational'],AOD9604,[H][C@](N)(CC1=CC=C(O)C=C1)C(\O)=N\[C@@]([H])(CC(C)C)C(\O)=N\[C@@]([H])(CCCNC(N)=N)C(\O)=N\[C@]([H])(C(\O)=N\[C@@]([H])(C(C)C)C(\O)=N\[C@@]([H])(CCC(O)=N)C(\O)=N\[C@@]1([H])CSSC[C@]([H])(\N=C(O)\[C@]([H])(CO)\N=C(O)/C\N=C(O)/[C@]([H])(CCC(O)=O)\N=C(O)\[C@@]([H])(\N=C(O)\[C@]([H])(CO)\N=C(O)/[C@]([H])(CCCNC(N)=N)\N=C1/O)C(C)C)C(\O)=N\C\C(O)=N\[C@@]([H])(CC1=CC=CC=C1)C(O)=O)[C@@]([H])(C)CC
small molecule,DB06390,['investigational'],APT3111,
small molecule,DB06391,['investigational'],T611,OS(=O)(=O)C1=CC=CC=C1.[H][C@]1(C)COCCN1C1=NC(C)=C(C(=N1)N1C=CN=C1)N(=O)=O
small molecule,DB06393,['investigational'],Xaliproden,FC(F)(F)C1=CC(=CC=C1)C1=CCN(CCC2=CC3=CC=CC=C3C=C2)CC1
biotech,DB06394,['investigational'],Riferminogene pecaplasmid,
small molecule,DB06395,['investigational'],Abafungin,CC1=CC(C)=C(OC2=CC=CC=C2C2=CSC(N=C3NCCCN3)=N2)C=C1
small molecule,DB06397,['investigational'],Nicaraven,CC(CNC(=O)C1=CC=CN=C1)NC(=O)C1=CC=CN=C1
biotech,DB06399,['investigational'],Atacicept,
biotech,DB06400,['investigational'],Vitespen,
small molecule,DB06401,"['approved', 'investigational']",Bazedoxifene,CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
small molecule,DB06402,['approved'],Telavancin,CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]2OC2=C3OC4=CC=C(C=C4Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]4C(C=C2OC2=C(Cl)C=C(C=C2)[C@@H](O)[C@@H]2NC(=O)[C@H](NC4=O)C4=CC(=C(O)C=C4)C4=C(O)C(CNCP(O)(O)=O)=C(O)C=C4[C@H](NC2=O)C(O)=O)=C3)O[C@@H](C)[C@H]1O
small molecule,DB06403,"['approved', 'investigational']",Ambrisentan,COC([C@H](OC1=NC(C)=CC(C)=N1)C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1
biotech,DB06404,['approved'],Human C1-esterase inhibitor,
small molecule,DB06405,['investigational'],Eprodisate,OS(=O)(=O)CCCS(O)(=O)=O
small molecule,DB06406,['investigational'],Idraparinux,[H][C@]1(O[C@H]2[C@H](OC)[C@@H](OC)[C@]([H])(O[C@@H]3[C@@H](COS(O)(=O)=O)O[C@]([H])(O[C@H]4[C@H](OC)[C@@H](OC)[C@]([H])(O[C@@H]5[C@@H](COS(O)(=O)=O)O[C@H](OC)[C@H](OS(O)(=O)=O)[C@H]5OS(O)(=O)=O)O[C@H]4C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3OS(O)(=O)=O)O[C@@H]2C(O)=O)O[C@H](COS(O)(=O)=O)[C@@H](OC)[C@H](OC)[C@H]1OC
small molecule,DB06408,['investigational'],Taribavirin,NC(=N)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
small molecule,DB06409,['investigational'],Morphine glucuronide,[H][C@]12C=C[C@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4O
small molecule,DB06410,['approved'],Doxercalciferol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)[C@H](C)\C=C\[C@H](C)C(C)C
small molecule,DB06412,"['approved', 'illicit']",Oxymetholone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
small molecule,DB06413,"['approved', 'investigational']",Armodafinil,NC(=O)C[S@@](=O)C(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB06414,['approved'],Etravirine,CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N
small molecule,DB06415,['approved'],Calfactant,
small molecule,DB06419,['investigational'],Cethromycin,[H]C(CO[C@]1(C)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@]2(C)[C@@H](CC)OC(=O)[C@H](C)C(=O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)C[C@@H]([C@H]1O)N(C)C)=C([H])C1=CC2=C(C=CC=C2)N=C1
small molecule,DB06420,['investigational'],Annamycin,C[C@@H]1O[C@@H](O[C@H]2C[C@@](O)(CC3=C2C(O)=C2C(=O)C4=CC=CC=C4C(=O)C2=C3O)C(=O)CO)[C@H](I)[C@H](O)[C@H]1O
small molecule,DB06421,['investigational'],Declopramide,CCN(CC)CCNC(=O)C1=CC=C(N)C(Cl)=C1
small molecule,DB06422,['investigational'],Ticalopride,CO[C@H]1CNCC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
biotech,DB06423,['investigational'],Endostatin,
small molecule,DB06427,['investigational'],GR270773,
small molecule,DB06429,['investigational'],Talnetant,CCC(NC(=O)C1=C(O)C(=NC2=CC=CC=C12)C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB06431,['investigational'],Evernimicin,[H][C@]12CO[C@@H](O[C@]3([H])O[C@H](COC)[C@@H](O[C@]4([H])O[C@H](C)[C@H](OC)[C@H](O[C@]5([H])O[C@H](C)[C@@]6([H])O[C@]7(C[C@@H](O)[C@H](O[C@@]8([H])C[C@@H](O[C@@]9([H])C[C@@](C)([C@@H](OC)[C@H](C)O9)[N+]([O-])=O)[C@H](OC(=O)C9=C(OC)C(Cl)=C(O)C(Cl)=C9C)[C@@H](C)O8)[C@@H](C)O7)O[C@]6(C)[C@@H]5O)[C@H]4O)[C@H](O)[C@@H]3OC)[C@H](O)[C@]1([H])O[C@@]1(O2)OC[C@@H](OC(=O)C2=C(O)C=C(O)C=C2C)[C@]2([H])OCO[C@@]12[H]
small molecule,DB06432,['investigational'],TAK-751S,
small molecule,DB06433,['investigational'],Tezacitabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)\C1=C/F
small molecule,DB06434,['investigational'],Repifermin,
small molecule,DB06435,['investigational'],Tarazepide,CN1C2=CC=CC=C2C(=N[C@H](NC(=O)C2=CC3=CC=CC4=C3N2CCC4)C1=O)C1=CC=CC=C1
small molecule,DB06436,['investigational'],Semaxanib,CC1=CC(C)=C(N1)\C=C1/C(=O)NC2=CC=CC=C12
small molecule,DB06437,['investigational'],Tifacogin,
small molecule,DB06439,"['approved', 'investigational']",Tyloxapol,
small molecule,DB06440,['investigational'],Ravuconazole,C[C@@H](C1=NC(=CS1)C1=CC=C(C=C1)C#N)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
small molecule,DB06441,['approved'],Cangrelor,CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1
small molecule,DB06442,['investigational'],Avasimibe,CC(C)C1=CC(C(C)C)=C(CC(=O)NS(=O)(=O)OC2=C(C=CC=C2C(C)C)C(C)C)C(=C1)C(C)C
small molecule,DB06444,['investigational'],Dexanabinol,CCCCCCC(C)(C)C1=CC(O)=C2[C@H]3CC(CO)=CC[C@@H]3C(C)(C)OC2=C1
small molecule,DB06445,['investigational'],Diethylnorspermine,CCNCCCNCCCNCCCNCC
small molecule,DB06446,['investigational'],Dotarizine,C(CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1)CC1(OCCO1)C1=CC=CC=C1
small molecule,DB06447,['investigational'],E5531,[H]N([C@H]1[C@@H](OP(O)(O)=O)O[C@H](CO[C@@H]2O[C@H](COC)[C@@H](OP(O)(O)=O)[C@H](OCC[C@@H](CCCCCCC)OC(=O)CCC\C=C/CCCCCC)[C@H]2N([H])C(=O)CC(=O)CCCCCCCCCCC)[C@@H](O)[C@@H]1OCC[C@H](O)CCCCCCC)C(=O)CC(=O)CCCCCCCCCCC
small molecule,DB06448,"['approved', 'investigational']",Lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1
small molecule,DB06449,['investigational'],Ilodecakin,
small molecule,DB06450,['investigational'],IP501,
biotech,DB06451,['investigational'],Aprinocarsen,
small molecule,DB06453,['investigational'],Mirostipen,
small molecule,DB06454,['investigational'],Sarizotan,FC1=CC=C(C=C1)C1=CN=CC(CNC[C@H]2CCC3=CC=CC=C3O2)=C1
small molecule,DB06455,['investigational'],Meclinertant,COC1=CC=CC(OC)=C1C1=CC(=NN1C1=C2C=CC(Cl)=CC2=NC=C1)C(=O)NC1(C2CC3CC(C2)CC1C3)C(O)=O
small molecule,DB06457,['investigational'],Tecastemizole,FC1=CC=C(CN2C(NC3CCNCC3)=NC3=CC=CC=C23)C=C1
small molecule,DB06458,['investigational'],Remacemide,CC(CC1=CC=CC=C1)(NC(=O)CN)C1=CC=CC=C1
small molecule,DB06460,['investigational'],Enrasentan,CCCOC1=CC=C2[C@@H]([C@H]([C@@H](C2=C1)C1=CC=C(OC)C=C1OCCO)C(O)=O)C1=CC=C2OCOC2=C1
small molecule,DB06461,['investigational'],Squalamine,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)NCCCNCCCCN)OS(O)(=O)=O
biotech,DB06462,['investigational'],Mitumomab,
biotech,DB06463,['investigational'],IR502,
biotech,DB06464,['investigational'],IR501,
small molecule,DB06465,['investigational'],FK-960,CC(=O)N1CCN(CC1)NC(=O)C1=CC=C(F)C=C1
biotech,DB06467,['investigational'],Apolizumab,
small molecule,DB06468,['investigational'],Cariporide,CC(C)C1=CC=C(C=C1S(C)(=O)=O)C(=O)NC(N)=N
small molecule,DB06469,['investigational'],Lestaurtinib,C[C@]12O[C@H](C[C@]1(O)CO)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C3C(=O)NC4)C3=CC=CC=C3N21
small molecule,DB06470,['investigational'],Clomethiazole,CC1=C(CCCl)SC=N1
small molecule,DB06471,['investigational'],Naxifylline,[H][C@]12O[C@@]1([H])[C@@]1([H])C[C@]2([H])C[C@@H]1C1=NC2=C(N1)N(CCC)C(=O)C(CCC)C2=O
small molecule,DB06472,['investigational'],Fradafiban,NC(=N)C1=CC=C(C=C1)C1=CC=C(OC[C@@H]2C[C@@H](CC(O)=O)C(=O)N2)C=C1
biotech,DB06474,['investigational'],Sibrotuzumab,
biotech,DB06475,['investigational'],Ruplizumab,
small molecule,DB06477,['investigational'],Sumanirole,CN[C@H]1CN2C(=O)NC3=CC=CC(C1)=C23
small molecule,DB06478,['investigational'],Porfiromycin,CO[C@]12[C@@H]3[C@H](CN1C1=C([C@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O)N3C
small molecule,DB06479,['investigational'],Propentofylline,CCCN1C=NC2=C1C(=O)N(CCCCC(C)=O)C(=O)N2C
small molecule,DB06480,['approved'],Prucalopride,COCCCN1CCC(CC1)NC(=O)C1=C2OCCC2=C(N)C(Cl)=C1
small molecule,DB06481,['investigational'],Manitimus,O\C(CCC#C)=C(\C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
small molecule,DB06482,['investigational'],ALGRX 1207,
small molecule,DB06483,['investigational'],PW2101,
small molecule,DB06484,['investigational'],FK352B,OC(=O)C[C@H]1CCCCN1C(=O)\C=C\C1=C2C=CC=CN2N=C1C1=CC=CC=C1
small molecule,DB06485,['investigational'],Ropidoxuridine,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(I)C=NC1=O
small molecule,DB06486,['investigational'],Enzastaurin,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=CC=CC=N3)CC2)C2=CC=CC=C12
small molecule,DB06489,['investigational'],Liatermin,
small molecule,DB06490,['investigational'],ANA975,[H][C@]1(CO)O[C@@]([H])(N2C(=O)SC3=CNC(=N)N=C23)[C@]([H])(OC(C)=O)[C@]1([H])OC(C)=O
biotech,DB06492,['investigational'],Mirococept,
small molecule,DB06493,['investigational'],Velafermin,
small molecule,DB06494,['investigational'],Sufugolix,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)CC2=CC=CC=C2)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=CC=CC=C1
biotech,DB06495,['investigational'],Onercept,
small molecule,DB06496,['investigational'],Dextrin 2-sulfate,
small molecule,DB06497,['investigational'],Aplaviroc,[H][C@@]1(NC(=O)C2(CCN(CC3=CC=C(OC4=CC=C(C=C4)C(O)=O)C=C3)CC2)N(CCCC)C1=O)[C@H](O)C1CCCCC1
biotech,DB06498,['investigational'],L523S,
small molecule,DB06499,['investigational'],Furaprofen,CC(C(O)=O)C1=CC=CC2=C1OC=C2C1=CC=CC=C1
biotech,DB06500,['investigational'],IGN101,
biotech,DB06503,['investigational'],MLN2222,
small molecule,DB06504,['investigational'],S-8510,C1CC2=C(CO1)C1=C(NC(=N1)C1=NOC=C1)C=N2
small molecule,DB06505,['investigational'],MLN3897,CC(C)(O)C1=CC=C2OCC3=C(C=CC=N3)\C(=C/CCN3CC[C@](O)(C4=CC=C(Cl)C=C4)C(C)(C)C3)C2=C1
small molecule,DB06506,['investigational'],Repinotan,O=C1N(CCCCNC[C@H]2CCC3=CC=CC=C3O2)S(=O)(=O)C2=CC=CC=C12
small molecule,DB06508,['investigational'],GW-559090,CC(C)C[C@H](NC(=O)COC1=CC=CC=C1C)C(=O)N[C@@H](CC1=CC=C(OC(=O)N2CCC(CC2)C(N)=O)C=C1)C(O)=O
small molecule,DB06510,['investigational'],Muraglitazar,COC1=CC=C(OC(=O)N(CC(O)=O)CC2=CC=C(OCCC3=C(C)OC(=N3)C3=CC=CC=C3)C=C2)C=C1
biotech,DB06511,['investigational'],AMGN-0007,
small molecule,DB06512,['investigational'],Deramciclane,[H][C@]12CC[C@](C)(C1(C)C)[C@@](C2)(OCCN(C)C)C1=CC=CC=C1
biotech,DB06513,['investigational'],MLN2704,
small molecule,DB06515,['investigational'],Resiniferatoxin,[H][C@]12O[C@]3(CC4=CC=CC=C4)O[C@]1(C[C@@]([H])(C)[C@]1(O3)[C@]3([H])C=C(C)C(=O)[C@@]3(O)CC(COC(=O)CC3=CC(OC)=C(O)C=C3)=C[C@@]21[H])C(C)=C
small molecule,DB06517,['investigational'],MLN576,COC1=C2C=CC3=NC4=CC=CC(C(=O)N[C@H](C)CN(C)C)=C4N=C3C2=CC=C1
small molecule,DB06518,['investigational'],R-1487,CN1C(=O)C(OC2=CC=C(F)C=C2F)=CC2=C1N=C(NC1CCOCC1)N=C2
small molecule,DB06519,['investigational'],Edaglitazone,CC1=C(CCOC2=C3C=CSC3=C(CC3SC(=O)NC3=O)C=C2)N=C(O1)C1=CC=CC=C1
small molecule,DB06521,['investigational'],Ertiprotafib,CC1=C(C)C2=C(C3=CC(C)=C(O[C@H](CC4=CC=CC=C4)C(O)=O)C(C)=C3)C3=CC=CC=C3C(Br)=C2S1
small molecule,DB06523,['investigational'],Levovirin,NC(=O)C1=NN(C=N1)[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
small molecule,DB06525,['investigational'],Ganstigmine,CCC1=C(NC(=O)OC2=CC3=C(C=C2)N(C)[C@H]2ON(C)CC[C@@]32C)C=CC=C1
small molecule,DB06527,['investigational'],Tramiprosate,NCCCS(O)(=O)=O
small molecule,DB06529,['investigational'],Ocinaplon,O=C(C1=C2N=CC=C(N2N=C1)C1=CC=NC=C1)C1=CC=CC=N1
small molecule,DB06530,['investigational'],Resiquimod,CCOCC1=NC2=C(N)N=C3C=CC=CC3=C2N1CC(C)(C)O
biotech,DB06531,['investigational'],HNM01,
small molecule,DB06532,['investigational'],Pafuramidine,CONC(=N)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(=N)NOC
small molecule,DB06533,['investigational'],Ragaglitazar,CCO[C@H](CC1=CC=C(OCCN2C3=CC=CC=C3OC3=C2C=CC=C3)C=C1)C(O)=O
biotech,DB06534,['investigational'],Thrombopoietin,
small molecule,DB06535,['investigational'],Etilevodopa,CCOC(=O)[C@@H](N)CC1=CC=C(O)C(O)=C1
small molecule,DB06536,['investigational'],Tesaglitazar,CCO[C@@H](CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C(O)=O
small molecule,DB06538,['investigational'],Robalzotan,NC(=O)C1=C2C[C@H](COC2=C(F)C=C1)N(C1CCC1)C1CCC1
small molecule,DB06539,['investigational'],ZD4407,
biotech,DB06540,['investigational'],AZD2315,
small molecule,DB06543,['investigational'],Astaxanthin,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C(=O)[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)[C@@H](O)CC1(C)C
biotech,DB06544,['investigational'],MG98,
biotech,DB06545,['investigational'],Gavilimomab,
biotech,DB06546,['investigational'],Atibuclimab,
small molecule,DB06548,['investigational'],Minodronic acid,OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O
small molecule,DB06549,['investigational'],Labradimil,COC1=CC=C(C[C@@H](CN[C@@H](CCCN=C(N)N)C(O)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](CC2=CC=CS2)NC(=O)CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CCCN=C(N)N)C=C1
biotech,DB06550,['investigational'],Bivatuzumab,
biotech,DB06552,['investigational'],Anpocogin,
small molecule,DB06553,['investigational'],R107474,CC1=C(CCN2CCC3=C(C2)C2=C(O3)C=CC=C2)C(=O)N2C=CC=CC2=N1
small molecule,DB06554,['investigational'],Gaboxadol,O=C1NOC2=C1CCNC2
small molecule,DB06555,['investigational'],Siramesine,FC1=CC=C(C=C1)N1C=C(CCCCN2CCC3(CC2)OCC2=CC=CC=C32)C2=CC=CC=C12
biotech,DB06556,['investigational'],Edifoligide,
biotech,DB06557,['investigational'],Lerdelimumab,
small molecule,DB06558,['investigational'],Tezosentan,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=NC=C(C=C2)C(C)C)N=C(N=C1OCCO)C1=CC(=NC=C1)C1=NNN=N1
small molecule,DB06559,['investigational'],Lanimostim,
biotech,DB06560,['investigational'],Pascolizumab,
small molecule,DB06562,['investigational'],Emfilermin,
biotech,DB06563,['investigational'],AM336,
small molecule,DB06564,['investigational'],AM365,NC1=NC=C2N=CN(CC(CO)CO)C2=N1
small molecule,DB06566,['investigational'],RDP58,
small molecule,DB06568,['investigational'],alpha-Hydroxy glycineamide,
small molecule,DB06569,['investigational'],P-57AS3,[H][C@@]12CC=C3C[C@H](CC[C@]3(C)[C@@]1([H])C[C@@H](OC(=O)C(\C)=C\C)[C@]1(C)[C@H](CC[C@]21O)C(C)=O)O[C@H]1C[C@H](OC)[C@H](O[C@H]2C[C@H](OC)[C@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](OC)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1
small molecule,DB06573,['investigational'],Rebimastat,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](S)CCN1C(=O)N(C)C(C)(C)C1=O)C(C)(C)C
small molecule,DB06575,['investigational'],Valomaciclovir,CC(C)[C@H](N)C(=O)OCC[C@@H](CO)CN1C=NC2=C1N=C(N)NC2=O
biotech,DB06576,['investigational'],Baminercept,
small molecule,DB06578,['investigational'],Tonabersat,CC(=O)C1=CC=C2OC(C)(C)[C@@H](O)[C@@H](NC(=O)C3=CC=C(F)C(Cl)=C3)C2=C1
small molecule,DB06579,['investigational'],Adipiplon,CCCC1=C(CN2C=CN=C2C2=C(F)C=CC=N2)N=CN2N=C(C)N=C12
small molecule,DB06580,['investigational'],Celgosivir,CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O
small molecule,DB06581,['investigational'],Bevirimat,[H][C@]12[C@@H](CC[C@@]1(CC[C@]1(C)[C@]2([H])CC[C@]2([H])[C@@]3(C)CC[C@H](OC(=O)CC(C)(C)C(O)=O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O)C(C)=C
small molecule,DB06582,['investigational'],Dextofisopam,CC[C@@H]1C2=CC(OC)=C(OC)C=C2C(=NN=C1C)C1=CC=C(OC)C(OC)=C1
biotech,DB06584,['investigational'],TG4010,
small molecule,DB06585,['investigational'],Fipamezole,CCC1(CC2=CC=C(F)C=C2C1)C1=CNC=N1
small molecule,DB06586,['investigational'],Cetilistat,CCCCCCCCCCCCCCCCOC1=NC2=C(C=C(C)C=C2)C(=O)O1
small molecule,DB06587,['investigational'],Mitemcinal,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C(C)C)[C@@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC
small molecule,DB06588,['investigational'],Triphendiol,COC1=CC=C(C=C1)[C@@H]1[C@@H](COC2=CC(O)=CC=C12)C1=CC=C(O)C=C1
small molecule,DB06589,['approved'],Pazopanib,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1
small molecule,DB06590,"['approved', 'investigational']",Ceftaroline fosamil,[H][C@]12SCC(SC3=NC(=CS3)C3=CC=[N+](C)C=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC)\C1=NSC(NP(O)(O)=O)=N1)C([O-])=O
small molecule,DB06592,['investigational'],Pegargiminase,
small molecule,DB06594,"['approved', 'investigational']",Agomelatine,COC1=CC2=C(CCNC(C)=O)C=CC=C2C=C1
small molecule,DB06595,"['approved', 'investigational']",Midostaurin,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1
small molecule,DB06596,['investigational'],TD101,
small molecule,DB06597,['investigational'],Estradiol sulfamate,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OS(N)(=O)=O)C=C3CC[C@@]21[H]
small molecule,DB06598,['investigational'],Brostallicin,CN1C=C(NC(=O)C2=CC(NC(=O)C3=CC(NC(=O)C4=CC(NC(=O)C(Br)=C)=CN4C)=CN3C)=CN2C)C=C1C(=O)NCCN=C(N)N
biotech,DB06599,['investigational'],Lexatumumab,
small molecule,DB06600,['investigational'],Nemonoxacin,COC1=C2N(C=C(C(O)=O)C(=O)C2=CC=C1N1C[C@@H](C)C[C@H](N)C1)C1CC1
biotech,DB06602,"['approved', 'investigational']",Reslizumab,
small molecule,DB06603,"['approved', 'investigational']",Panobinostat,CC1=C(CCNCC2=CC=C(\C=C\C(=O)NO)C=C2)C2=CC=CC=C2N1
small molecule,DB06604,['investigational'],Ilepatril,[H][C@]12CCC[C@H](N1C(=O)[C@H](CC1=C2C=CC=C1)NC(=O)[C@@H](SC(C)=O)C(C)C)C(O)=O
small molecule,DB06605,['approved'],Apixaban,COC1=CC=C(C=C1)N1N=C(C(N)=O)C2=C1C(=O)N(CC2)C1=CC=C(C=C1)N1CCCCC1=O
biotech,DB06606,"['approved', 'investigational']",Teplizumab,
biotech,DB06607,"['approved', 'investigational', 'withdrawn']",Catumaxomab,
small molecule,DB06608,"['approved', 'investigational']",Tafenoquine,COC1=CC(C)=C2C(OC3=CC=CC(=C3)C(F)(F)F)=C(OC)C=C(NC(C)CCCN)C2=N1
small molecule,DB06609,['investigational'],Odiparcil,[H][C@@]1(O)CS[C@@]([H])(OC2=CC3=C(C=C2)C(C)=CC(=O)O3)[C@]([H])(O)[C@@]1([H])O
small molecule,DB06610,['investigational'],Omiganan,[H]N=C(N([H])[H])N([H])CCC[C@H](N([H])C(=O)[C@H](CCCN([H])C(=N[H])N([H])[H])N([H])C(=O)[C@H](CC1=CN([H])C2=CC=CC=C12)N([H])C(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CN([H])C2=CC=CC=C12)N([H])C(=O)[C@H](CC1=CN([H])C2=CC=CC=C12)N([H])C(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CN([H])C2=CC=CC=C12)N([H])C(=O)[C@H](CCCN([H])C(=N[H])N([H])[H])N([H])C(=O)[C@H](CC(C)C)N([H])C(=O)[C@@H](N([H])[H])[C@@H](C)CC)C(=O)N([H])[C@@H](CCCCN([H])[H])C(=O)N([H])[H]
biotech,DB06611,['investigational'],Pegsunercept,
biotech,DB06612,"['approved', 'investigational']",Mepolizumab,
small molecule,DB06614,"['approved', 'investigational']",Peramivir,[H][C@@]1([C@@H](NC(C)=O)C(CC)CC)[C@H](O)[C@H](C[C@H]1NC(N)=N)C(O)=O
